id,count
FIJEDJAEF,2
FIJEDJAFE,2
FIJEDJBAC,2
FIJEDJCAD,2
FIJEDJCFG,2
FIJEDJCIJ,2
FIJEDJDCE,2
FIJEDJDJG,2
FIJEDJEBI,2
FIJEDJECB,2
FIJEDJEIA,2
FIJEDJFJJ,2
FIJEDJHCF,2
FIJEDJHFI,2
FIJEDJHJE,2
FIJEDJHJH,2
FIJEDJIBI,2
FIJEDJIGF,2
FIJEDJJJD,2
FIJEEAAIJ,2
FIJEEABDG,2
FIJEEABEC,2
FIJEEACCD,2
FIJEEACEC,2
FIJEEAEAE,2
FIJEEAEID,2
FIJEEAEJG,2
FIJEEAFEB,2
FIJEEAFID,2
FIJEEAGAD,2
FIJEEAGFC,2
FIJEEAGGA,2
FIJEEAGHJ,2
FIJEEAHBA,2
FIJEEAHGC,2
FIJEEAHIA,2
FIJEEAHJF,2
FIJEEAIEE,2
FIJEEAIEH,2
FIJEEAIJA,2
FIJEEAJEB,2
FIJEEAJFI,2
FIJEEBADB,4
FIJEEBAGG,2
FIJEEBBBF,2
FIJEEBBHF,2
FIJEEBDBD,2
FIJEEBDCD,2
FIJEEBEBD,2
FIJEEBEIJ,2
FIJEEBFBH,2
FIJEEBFCI,2
FIJEEBFEH,2
FIJEEBGEJ,2
FIJEEBGHC,2
FIJEEBGHF,2
FIJEEBHCI,2
FIJEEBHEJ,2
FIJEEBIAC,2
FIJEEBICB,3
FIJEEBJJD,2
FIJEECAHJ,2
FIJEECAJG,4
FIJEECAJH,3
FIJEECBAH,2
FIJEECBBC,2
FIJEECBFI,2
FIJEECEEH,2
FIJEECEFG,2
FIJEECFAC,4
FIJEECFCE,2
FIJEECFFE,2
FIJEECGEB,2
FIJEECGEG,2
FIJEECGFH,2
FIJEECHHI,2
FIJEECJBJ,2
FIJEECJGI,2
FIJEECJII,2
FIJEEDBBB,2
FIJEEDBCJ,2
FIJEEDBHH,2
FIJEEDCJI,2
FIJEEDDJH,2
FIJEEDECE,2
FIJEEDEDH,2
FIJEEDEFB,2
FIJEEDEJD,2
FIJEEDGBB,2
FIJEEDGGB,2
FIJEEDGHC,2
FIJEEDHAD,2
FIJEEDHII,2
FIJEEDHJI,2
FIJEEDIII,2
FIJEEDJEI,2
FIJEEDJGA,2
FIJEEDJGJ,2
FIJEEDJIE,2
FIJEEEBAD,2
FIJEEEDBG,2
FIJEEEEAB,2
FIJEEEEAD,2
FIJEEEEDF,2
FIJEEEEED,2
FIJEEEEIH,2
FIJEEEFDD,2
FIJEEEFEA,2
FIJEEEFJF,2
FIJEEEHBC,2
FIJEEEHCB,2
FIJEEEHGJ,2
FIJEEEIDA,2
FIJEEEIJJ,2
FIJEEEJIH,2
FIJEEEJII,2
FIJEEFADC,2
FIJEEFAGA,2
FIJEEFAII,2
FIJEEFBDI,2
FIJEEFBFB,2
FIJEEFCDC,2
FIJEEFCGC,2
FIJEEFDBJ,2
FIJEEFDGD,2
FIJEEFDHJ,2
FIJEEFFDG,2
FIJEEFFFC,2
FIJEEFGHC,2
FIJEEFHDJ,2
FIJEEFHEF,2
FIJEEFHFB,2
FIJEEFHHF,2
FIJEEFIAE,2
FIJEEFIBG,2
FIJEEFIDC,4
FIJEEFIED,3
FIJEEFIGA,2
FIJEEFIJD,2
FIJEEFJCH,2
FIJEEFJFF,2
FIJEEFJGC,2
FIJEEGAEC,2
FIJEEGBBD,2
FIJEEGCCG,2
FIJEEGCGD,2
FIJEEGDCD,2
FIJEEGDIC,3
FIJEEGDJC,2
FIJEEGEBG,4
FIJEEGECA,2
FIJEEGECC,2
FIJEEGEJE,2
FIJEEGEJG,2
FIJEEGFBF,3
FIJEEGHDI,2
FIJEEGIAF,2
FIJEEGIAJ,2
FIJEEGIBD,2
FIJEEGJDA,2
FIJEEGJFJ,2
FIJEEHABH,2
FIJEEHAFD,2
FIJEEHAHC,2
FIJEEHAIA,2
FIJEEHBDA,2
FIJEEHBGB,2
FIJEEHBID,2
FIJEEHBIF,2
FIJEEHCCA,2
FIJEEHCJF,2
FIJEEHDAB,2
FIJEEHDHJ,2
FIJEEHEBB,2
FIJEEHEEB,2
FIJEEHEEF,2
FIJEEHFEF,4
FIJEEHFFJ,2
FIJEEHFHC,2
FIJEEHFJE,2
FIJEEHGBD,2
FIJEEHGBF,2
FIJEEHIBH,4
FIJEEHIFD,4
FIJEEHJFA,2
FIJEEIADB,2
FIJEEIADD,2
FIJEEIAHG,2
FIJEEIAJC,2
FIJEEIBFJ,2
FIJEEICEB,2
FIJEEICFG,2
FIJEEICGB,2
FIJEEIDAB,2
FIJEEIDGE,2
FIJEEIDJC,2
FIJEEIEHC,2
FIJEEIFCD,2
FIJEEIFFC,2
FIJEEIFHJ,2
FIJEEIFIG,2
FIJEEIGEA,2
FIJEEIGGJ,2
FIJEEIHAF,2
FIJEEIHDF,2
FIJEEIHFA,2
FIJEEIHGF,2
FIJEEIHGJ,2
FIJEEIHIA,2
FIJEEIHJD,2
FIJEEIIBH,2
FIJEEIICB,2
FIJEEIIDE,3
FIJEEIIEG,2
FIJEEIIGJ,2
FIJEEIIHH,2
FIJEEIIIB,2
FIJEEIJCB,2
FIJEEIJEB,2
FIJEEIJED,2
FIJEEJAAD,2
FIJEEJAFH,2
FIJEEJAJE,2
FIJEEJBAG,2
FIJEEJBHG,2
FIJEEJDBE,2
FIJEEJDJD,2
FIJEEJEFG,2
FIJEEJEHD,2
FIJEEJFBJ,2
FIJEEJFEF,2
FIJEEJFHH,2
FIJEEJFJD,2
FIJEEJHCJ,2
FIJEEJHGJ,2
FIJEEJIBD,2
FIJEEJIBE,2
FIJEEJIFB,2
FIJEEJIHJ,2
FIJEEJIIH,2
FIJEEJJAD,2
FIJEEJJDI,2
FIJEEJJGJ,2
FIJEFAAEH,2
FIJEFAAFE,2
FIJEFABBC,2
FIJEFACDD,2
FIJEFACGJ,2
FIJEFACIE,2
FIJEFADAA,4
FIJEFADAE,2
FIJEFADHE,2
FIJEFADHI,2
FIJEFAECH,2
FIJEFAEHF,2
FIJEFAFJH,2
FIJEFAGBF,2
FIJEFAGEJ,2
FIJEFAHAJ,2
FIJEFAHFA,2
FIJEFAIDD,2
FIJEFAIFA,2
FIJEFAIFH,2
FIJEFAIGG,4
FIJEFAIHB,2
FIJEFAIII,2
FIJEFAJAH,2
FIJEFAJEJ,2
FIJEFAJFC,2
FIJEFAJFH,2
FIJEFAJJB,2
FIJEFBABB,2
FIJEFBAJC,2
FIJEFBAJF,2
FIJEFBBCC,2
FIJEFBBDF,2
FIJEFBBID,2
FIJEFBDDD,2
FIJEFBDFI,2
FIJEFBDGH,2
FIJEFBDIG,2
FIJEFBEHC,2
FIJEFBFAE,2
FIJEFBFAH,2
FIJEFBFEF,2
FIJEFBFEH,2
FIJEFBFII,3
FIJEFBGBF,2
FIJEFBGHJ,2
FIJEFBHFJ,2
FIJEFBHID,2
FIJEFBICA,2
FIJEFBJAD,2
FIJEFBJIH,2
FIJEFCAFF,2
FIJEFCBBB,2
FIJEFCBID,2
FIJEFCBJH,2
FIJEFCCCA,2
FIJEFCCCI,2
FIJEFCCJI,2
FIJEFCDHD,2
FIJEFCDIJ,2
FIJEFCFGA,2
FIJEFCFJF,2
FIJEFCGDD,2
FIJEFCGFI,2
FIJEFCHBG,2
FIJEFCHHF,2
FIJEFCHHJ,3
FIJEFCHJJ,2
FIJEFCIHE,2
FIJEFCIHI,2
FIJEFCIIC,2
FIJEFCIIE,4
FIJEFCIJE,2
FIJEFCJAI,2
FIJEFDABC,2
FIJEFDAEB,2
FIJEFDAEJ,2
FIJEFDBAJ,2
FIJEFDBBF,2
FIJEFDBDD,2
FIJEFDBFE,2
FIJEFDBIC,2
FIJEFDCDI,2
FIJEFDCII,2
FIJEFDDCF,2
FIJEFDDDA,3
FIJEFDDDH,2
FIJEFDEBA,2
FIJEFDEEI,2
FIJEFDEGD,2
FIJEFDEGI,2
FIJEFDFAA,2
FIJEFDFCI,2
FIJEFDFHH,2
FIJEFDFJE,2
FIJEFDGCG,2
FIJEFDGEA,2
FIJEFDGFJ,2
FIJEFDHBH,2
FIJEFDHJJ,2
FIJEFDIDC,4
FIJEFDIFJ,2
FIJEFDJBJ,2
FIJEFDJDE,2
FIJEFEACE,2
FIJEFEAHI,2
FIJEFEBCG,2
FIJEFEBFH,2
FIJEFECCB,2
FIJEFECFA,2
FIJEFECFI,2
FIJEFECJI,3
FIJEFEDED,2
FIJEFEDFB,2
FIJEFEEBG,2
FIJEFEFCI,2
FIJEFEFFG,2
FIJEFEHDG,2
FIJEFEHJI,2
FIJEFEIDF,2
FIJEFEIEA,2
FIJEFEIFH,2
FIJEFEIHH,2
FIJEFEIJE,2
FIJEFEJFE,2
FIJEFEJHE,2
FIJEFEJJE,4
FIJEFFADJ,2
FIJEFFAID,2
FIJEFFBJC,2
FIJEFFCAF,2
FIJEFFCJF,2
FIJEFFEFG,2
FIJEFFFBI,4
FIJEFFFHG,2
FIJEFFGDC,2
FIJEFFHCE,2
FIJEFFHHC,2
FIJEFFHHF,2
FIJEFFHJF,2
FIJEFFIDH,2
FIJEFFIEH,2
FIJEFFIGI,2
FIJEFFIII,2
FIJEFFJBJ,2
FIJEFFJDG,2
FIJEFGACI,2
FIJEFGAED,2
FIJEFGBBB,2
FIJEFGBDA,2
FIJEFGCCJ,2
FIJEFGCDB,2
FIJEFGCEE,2
FIJEFGDIJ,2
FIJEFGEBD,2
FIJEFGEBG,2
FIJEFGEBI,4
FIJEFGEBJ,2
FIJEFGEEF,2
FIJEFGFBI,2
FIJEFGFIJ,2
FIJEFGGDB,2
FIJEFGHAJ,2
FIJEFGHHE,2
FIJEFGIFF,2
FIJEFGIIA,2
FIJEFGJDH,2
FIJEFGJFF,2
FIJEFHAEC,2
FIJEFHAEF,2
FIJEFHBCB,2
FIJEFHBED,2
FIJEFHCBH,2
FIJEFHDEC,2
FIJEFHFAC,4
FIJEFHFAH,2
FIJEFHGFB,2
FIJEFHHBF,2
FIJEFHHFH,3
FIJEFHHIH,2
FIJEFHIGG,2
FIJEFHIGI,2
FIJEFHIHF,2
FIJEFIAHF,2
FIJEFIBFE,2
FIJEFIBJD,4
FIJEFICBA,2
FIJEFICGI,2
FIJEFICHG,2
FIJEFICIC,2
FIJEFICII,2
FIJEFIDDC,2
FIJEFIDDD,2
FIJEFIECJ,2
FIJEFIEEE,2
FIJEFIFAJ,2
FIJEFIFFJ,2
FIJEFIFIA,2
FIJEFIFIE,2
FIJEFIGCJ,2
FIJEFIGDB,2
FIJEFIGFD,2
FIJEFIHAE,2
FIJEFIIGC,2
FIJEFIIHE,2
FIJEFIIII,2
FIJEFIJAB,2
FIJEFIJBA,2
FIJEFIJBC,2
FIJEFIJEG,2
FIJEFIJIJ,2
FIJEFIJJB,2
FIJEFJABG,3
FIJEFJAHE,2
FIJEFJAJD,4
FIJEFJAJG,2
FIJEFJBAJ,2
FIJEFJBFC,2
FIJEFJCIH,2
FIJEFJDDD,2
FIJEFJDGD,2
FIJEFJDGF,2
FIJEFJEAA,2
FIJEFJEDD,2
FIJEFJEHD,2
FIJEFJFFE,2
FIJEFJHIG,2
FIJEFJICA,2
FIJEFJIDJ,2
FIJEFJIIH,2
FIJEFJJDE,2
FIJEFJJII,3
FIJEGAAAG,2
FIJEGABBH,2
FIJEGABGH,2
FIJEGACBJ,2
FIJEGACDG,2
FIJEGAEAE,2
FIJEGAFIF,2
FIJEGAGCB,2
FIJEGAHFB,2
FIJEGAHGH,2
FIJEGAIHD,2
FIJEGAJDB,2
FIJEGBAFA,2
FIJEGBBAI,2
FIJEGBBGB,2
FIJEGBBJB,2
FIJEGBCFC,2
FIJEGBCIF,2
FIJEGBDCG,3
FIJEGBDDA,4
FIJEGBDGE,2
FIJEGBDJG,2
FIJEGBEDD,2
FIJEGBEEE,2
FIJEGBEEI,3
FIJEGBEGH,2
FIJEGBEIG,3
FIJEGBEJG,2
FIJEGBGBA,4
FIJEGBGDI,2
FIJEGBGEI,2
FIJEGBGIB,2
FIJEGBHGB,4
FIJEGBIED,2
FIJEGBJBB,2
FIJEGBJDF,2
FIJEGBJGI,2
FIJEGBJJD,2
FIJEGCAAA,2
FIJEGCAAB,2
FIJEGCAAC,2
FIJEGCAAE,2
FIJEGCAAG,2
FIJEGCAFA,2
FIJEGCAGA,2
FIJEGCBAC,2
FIJEGCBEB,2
FIJEGCBFE,2
FIJEGCBGC,2
FIJEGCBHA,2
FIJEGCCAA,2
FIJEGCDFC,2
FIJEGCDGF,2
FIJEGCEAG,2
FIJEGCEHD,2
FIJEGCFEF,2
FIJEGCFIJ,3
FIJEGCGAD,2
FIJEGCGDE,2
FIJEGCHCJ,4
FIJEGCIGD,2
FIJEGCIHF,2
FIJEGCJBJ,2
FIJEGCJEB,2
FIJEGCJFA,2
FIJEGDACB,2
FIJEGDAFF,2
FIJEGDBGJ,2
FIJEGDCGJ,2
FIJEGDDJJ,4
FIJEGDEAJ,2
FIJEGDEFA,2
FIJEGDEJE,2
FIJEGDFAF,2
FIJEGDFEJ,2
FIJEGDFIJ,2
FIJEGDFJE,2
FIJEGDGAJ,2
FIJEGDGHD,2
FIJEGDGJI,2
FIJEGDHBI,2
FIJEGDIBH,2
FIJEGDICF,2
FIJEGDIFD,2
FIJEGDJCG,2
FIJEGDJFC,2
FIJEGDJGE,2
FIJEGEAHB,2
FIJEGEAID,2
FIJEGEBJF,4
FIJEGECAI,2
FIJEGECCB,2
FIJEGECFF,2
FIJEGEDEF,2
FIJEGEEHC,3
FIJEGEFBG,2
FIJEGEFIB,2
FIJEGEGGF,2
FIJEGEHHA,2
FIJEGEIEJ,2
FIJEGEJCI,2
FIJEGEJFI,2
FIJEGEJFJ,2
FIJEGEJJC,2
FIJEGFAEG,3
FIJEGFCFB,2
FIJEGFCHD,2
FIJEGFCIE,2
FIJEGFDBH,2
FIJEGFDCA,2
FIJEGFDDC,4
FIJEGFDIB,2
FIJEGFEAG,3
FIJEGFEDC,2
FIJEGFEEE,2
FIJEGFEEG,2
FIJEGFEHH,2
FIJEGFEIC,2
FIJEGFFCG,3
FIJEGFFIB,2
FIJEGFGII,2
FIJEGFGJB,2
FIJEGFJDE,2
FIJEGFJIH,2
FIJEGFJJE,2
FIJEGGAAC,2
FIJEGGAIA,2
FIJEGGAIG,2
FIJEGGAJF,3
FIJEGGCCJ,2
FIJEGGCFD,2
FIJEGGCFG,2
FIJEGGCFH,2
FIJEGGCGB,2
FIJEGGDEI,4
FIJEGGDIF,2
FIJEGGEEE,2
FIJEGGFFE,2
FIJEGGFHB,2
FIJEGGFIG,2
FIJEGGFJF,2
FIJEGGGCC,2
FIJEGGGDF,2
FIJEGGGEA,2
FIJEGGGEI,2
FIJEGGGFE,2
FIJEGGHHJ,3
FIJEGGICH,2
FIJEGGIFC,2
FIJEGGIID,2
FIJEGGJAB,2
FIJEGGJGC,2
FIJEGGJHG,2
FIJEGHBCJ,2
FIJEGHBFC,2
FIJEGHCBG,2
FIJEGHEAB,2
FIJEGHEGE,2
FIJEGHEHF,2
FIJEGHFBB,2
FIJEGHFBC,2
FIJEGHGDC,2
FIJEGHHIF,2
FIJEGHIAB,2
FIJEGHIEF,2
FIJEGHIGF,2
FIJEGHJAF,2
FIJEGHJDE,2
FIJEGHJIE,2
FIJEGHJJC,2
FIJEGIAAF,2
FIJEGIAAH,2
FIJEGIABA,2
FIJEGIACA,2
FIJEGICAG,2
FIJEGIDEB,2
FIJEGIDJE,2
FIJEGIEAH,2
FIJEGIEBC,2
FIJEGIECA,2
FIJEGIFDA,2
FIJEGIFEG,2
FIJEGIFFA,2
FIJEGIGID,2
FIJEGIHGC,2
FIJEGIHJG,2
FIJEGIIIA,2
FIJEGIJDA,2
FIJEGIJIJ,2
FIJEGJADG,2
FIJEGJAGE,2
FIJEGJCGE,2
FIJEGJCGF,2
FIJEGJCIC,2
FIJEGJDFE,3
FIJEGJDJE,2
FIJEGJEFE,2
FIJEGJFBF,2
FIJEGJFEE,2
FIJEGJFGA,2
FIJEGJFIF,2
FIJEGJFIJ,2
FIJEGJGBE,2
FIJEGJHDI,2
FIJEGJIED,2
FIJEGJIHE,2
FIJEGJIIG,2
FIJEGJIII,2
FIJEGJIJG,2
FIJEGJJIE,2
FIJEGJJJB,2
FIJEHABAF,2
FIJEHABCG,2
FIJEHABGG,3
FIJEHABGI,2
FIJEHACEG,2
FIJEHACIH,2
FIJEHADEB,2
FIJEHAEDH,2
FIJEHAEFH,2
FIJEHAEHJ,2
FIJEHAEIA,2
FIJEHAEID,2
FIJEHAEIE,2
FIJEHAFDA,2
FIJEHAFFH,2
FIJEHAFJB,2
FIJEHAGAC,2
FIJEHAGAD,2
FIJEHAHDC,2
FIJEHAHJH,2
FIJEHAIBA,2
FIJEHAIBG,2
FIJEHAICE,2
FIJEHAIGJ,2
FIJEHAJCG,2
FIJEHAJGA,2
FIJEHAJGD,2
FIJEHAJGJ,2
FIJEHBABD,2
FIJEHBACF,2
FIJEHBADB,2
FIJEHBAGC,5
FIJEHBAIA,2
FIJEHBAIG,2
FIJEHBAJG,2
FIJEHBBBJ,2
FIJEHBBDC,2
FIJEHBBGE,2
FIJEHBBJC,2
FIJEHBCEB,2
FIJEHBCIC,2
FIJEHBCJH,2
FIJEHBDDE,2
FIJEHBDFJ,2
FIJEHBDJA,2
FIJEHBEAA,2
FIJEHBEBC,2
FIJEHBEBH,2
FIJEHBFBI,2
FIJEHBGBJ,2
FIJEHBGHA,2
FIJEHBGHD,2
FIJEHBGIF,2
FIJEHBHAC,2
FIJEHBHHC,2
FIJEHBIBD,2
FIJEHBIDG,2
FIJEHBIDI,2
FIJEHBIEG,2
FIJEHBIJF,2
FIJEHBJCJ,2
FIJEHBJDB,2
FIJEHBJDI,2
FIJEHBJHH,2
FIJEHBJIH,2
FIJEHBJJI,5
FIJEHCAAJ,2
FIJEHCAJF,2
FIJEHCBEE,2
FIJEHCBEJ,2
FIJEHCBFI,2
FIJEHCBGE,2
FIJEHCBHH,2
FIJEHCCHG,2
FIJEHCCIA,2
FIJEHCCIC,2
FIJEHCCJE,2
FIJEHCDFB,2
FIJEHCDHC,2
FIJEHCDIC,2
FIJEHCEAF,2
FIJEHCEED,2
FIJEHCGCF,2
FIJEHCGIJ,2
FIJEHCHBF,2
FIJEHCHBH,2
FIJEHCHEB,2
FIJEHCHHC,2
FIJEHCJBC,2
FIJEHCJGC,2
FIJEHDAEF,2
FIJEHDAEI,2
FIJEHDBBF,2
FIJEHDBCJ,2
FIJEHDCDI,2
FIJEHDCHB,2
FIJEHDDAJ,2
FIJEHDDDD,4
FIJEHDDGA,2
FIJEHDDIG,2
FIJEHDEBI,2
FIJEHDFDA,3
FIJEHDFDC,2
FIJEHDFDJ,2
FIJEHDFEG,2
FIJEHDFFH,2
FIJEHDFJG,2
FIJEHDGCD,2
FIJEHDGGA,2
FIJEHDHBB,2
FIJEHDHDH,2
FIJEHDHDI,2
FIJEHDHII,2
FIJEHDIDH,2
FIJEHDIEF,2
FIJEHDIID,2
FIJEHDJDG,2
FIJEHEAAG,2
FIJEHECBB,2
FIJEHECHG,2
FIJEHECIB,2
FIJEHEDCJ,2
FIJEHEDEG,2
FIJEHEDHC,2
FIJEHEDIH,2
FIJEHEEAH,2
FIJEHEFCA,2
FIJEHEGBC,2
FIJEHEGFJ,2
FIJEHEGHA,2
FIJEHEHAJ,2
FIJEHEHCI,2
FIJEHEHEI,2
FIJEHEHJD,2
FIJEHEIAA,2
FIJEHEIBE,2
FIJEHEJBJ,2
FIJEHEJCF,2
FIJEHFAFB,2
FIJEHFBCG,2
FIJEHFBFJ,3
FIJEHFCAB,2
FIJEHFCAG,2
FIJEHFCDB,2
FIJEHFCDE,2
FIJEHFCHD,2
FIJEHFDBD,2
FIJEHFDBF,2
FIJEHFDBG,2
FIJEHFEIC,2
FIJEHFEJA,6
FIJEHFFCG,2
FIJEHFFEH,2
FIJEHFFFA,2
FIJEHFFHA,2
FIJEHFGFI,2
FIJEHFGGI,2
FIJEHFGHE,3
FIJEHFHAA,2
FIJEHFHHF,2
FIJEHFIDG,2
FIJEHFJEE,2
FIJEHGAGI,2
FIJEHGBCA,2
FIJEHGBEE,2
FIJEHGBGJ,2
FIJEHGBJA,2
FIJEHGCCG,2
FIJEHGCFB,2
FIJEHGDCD,2
FIJEHGDDH,3
FIJEHGDFE,2
FIJEHGEDG,2
FIJEHGEFB,2
FIJEHGEGJ,2
FIJEHGEIG,2
FIJEHGFAD,2
FIJEHGFAE,2
FIJEHGFAI,2
FIJEHGFBG,2
FIJEHGFBJ,2
FIJEHGFIB,2
FIJEHGGGG,2
FIJEHGHAC,2
FIJEHGHBA,2
FIJEHGHFF,2
FIJEHGIEA,2
FIJEHGIEG,2
FIJEHGJAH,2
FIJEHGJBE,2
FIJEHGJII,2
FIJEHHABH,2
FIJEHHAFF,2
FIJEHHAHE,2
FIJEHHAHJ,2
FIJEHHAJC,5
FIJEHHBDI,2
FIJEHHBGE,2
FIJEHHBHC,2
FIJEHHBIC,2
FIJEHHBIF,2
FIJEHHDAH,2
FIJEHHDBB,2
FIJEHHDFI,2
FIJEHHEBD,2
FIJEHHEGA,2
FIJEHHFAJ,2
FIJEHHFBF,2
FIJEHHFGG,2
FIJEHHGGF,2
FIJEHHGJJ,2
FIJEHHIBI,2
FIJEHHIFD,2
FIJEHHIHG,2
FIJEHHJBH,2
FIJEHHJGF,3
FIJEHIADE,2
FIJEHIAHF,2
FIJEHIBHD,2
FIJEHICAA,2
FIJEHICBB,2
FIJEHICIB,2
FIJEHIDII,3
FIJEHIEIB,2
FIJEHIFIC,2
FIJEHIFID,2
FIJEHIGAC,2
FIJEHIHBB,2
FIJEHIHIJ,3
FIJEHIHJF,2
FIJEHIHJH,4
FIJEHIJCB,2
FIJEHIJCF,2
FIJEHJADJ,2
FIJEHJAEE,2
FIJEHJBDJ,2
FIJEHJCAI,2
FIJEHJCDF,2
FIJEHJCDG,2
FIJEHJEDB,2
FIJEHJEIB,2
FIJEHJFCE,2
FIJEHJFGA,2
FIJEHJGEE,4
FIJEHJHIB,2
FIJEHJIBI,2
FIJEHJICE,2
FIJEHJIFF,3
FIJEHJIIH,2
FIJEHJJBF,2
FIJEHJJHH,2
FIJEIAAAH,2
FIJEIAAEI,2
FIJEIAAIA,2
FIJEIADBG,2
FIJEIADHI,2
FIJEIADIF,2
FIJEIAEHH,3
FIJEIAFDD,2
FIJEIAGBE,2
FIJEIAGDH,2
FIJEIAGEI,2
FIJEIAGIB,2
FIJEIAHBG,4
FIJEIAHFE,2
FIJEIAHGJ,2
FIJEIAHHA,2
FIJEIAIAC,2
FIJEIAICF,2
FIJEIAIEB,2
FIJEIAIFH,2
FIJEIAJCC,2
FIJEIAJCG,2
FIJEIAJHE,2
FIJEIAJHH,2
FIJEIBAEI,2
FIJEIBBCD,2
FIJEIBBDI,2
FIJEIBBEJ,2
FIJEIBBJA,2
FIJEIBBJJ,2
FIJEIBDFD,2
FIJEIBEBB,2
FIJEIBEBC,2
FIJEIBEDF,2
FIJEIBFDJ,2
FIJEIBFEG,2
FIJEIBGCE,2
FIJEIBGDI,2
FIJEIBGFH,2
FIJEIBHBI,2
FIJEIBHGH,2
FIJEIBHHI,2
FIJEIBJDB,2
FIJEICABA,2
FIJEICAHH,2
FIJEICCAG,2
FIJEICCAJ,2
FIJEICCFJ,2
FIJEICCIG,2
FIJEICCJG,3
FIJEICDEH,3
FIJEICDIA,2
FIJEICEDB,2
FIJEICEDJ,2
FIJEICEGE,2
FIJEICEII,2
FIJEICEIJ,2
FIJEICFFJ,2
FIJEICGEH,2
FIJEICGFH,2
FIJEICGIJ,2
FIJEICHHA,3
FIJEICIAG,2
FIJEICIDC,2
FIJEICIJF,2
FIJEIDAGI,2
FIJEIDBCI,2
FIJEIDBDG,2
FIJEIDBJJ,2
FIJEIDCGF,2
FIJEIDCGJ,2
FIJEIDDEF,3
FIJEIDDJD,2
FIJEIDGEH,2
FIJEIDGFJ,4
FIJEIDGHI,2
FIJEIDGIJ,2
FIJEIDHDE,2
FIJEIDHHC,3
FIJEIDHIE,2
FIJEIDIGJ,2
FIJEIDIHD,2
FIJEIDJDB,4
FIJEIEAAC,2
FIJEIEAFD,3
FIJEIEBGA,2
FIJEIECCG,2
FIJEIECDB,2
FIJEIECIA,2
FIJEIEGEB,2
FIJEIEGFJ,2
FIJEIEGGH,2
FIJEIEHCA,2
FIJEIEHFD,2
FIJEIEHJA,2
FIJEIEHJG,2
FIJEIEHJI,2
FIJEIEIBG,2
FIJEIEICE,2
FIJEIEIGA,2
FIJEIEIJE,2
FIJEIEIJF,2
FIJEIEIJH,2
FIJEIFBHI,2
FIJEIFDCB,2
FIJEIFDJJ,2
FIJEIFEBG,2
FIJEIFECI,2
FIJEIFEGH,2
FIJEIFEID,2
FIJEIFFAB,2
FIJEIFFJC,2
FIJEIFGAG,2
FIJEIFGCD,2
FIJEIFGEG,2
FIJEIFGJD,2
FIJEIFGJI,2
FIJEIFGJJ,3
FIJEIFHCE,2
FIJEIFHDH,2
FIJEIFIAA,2
FIJEIFIAE,2
FIJEIFIJJ,2
FIJEIFJEC,2
FIJEIFJHE,2
FIJEIICFF,2
FIJEIICGB,2
FIJEIICGI,6
FIJEIIDAJ,2
FIJEIIDGH,2
FIJEIIDID,2
FIJEIIDJF,2
FIJEIIECE,2
FIJEIIEGG,2
FIJEIIFAF,2
FIJEIIFFF,2
FIJEIIFGF,2
FIJEIIGFJ,2
FIJEIIGGH,2
FIJEIIGJF,2
FIJEIIGJG,2
FIJEIIHAI,2
FIJEIIHBF,4
FIJEIIHIB,2
FIJEIIIDH,2
FIJEIIIFD,2
FIJEIIIGA,2
FIJEIIIJG,2
FIJEIIJFJ,2
FIJEIJADB,2
FIJEIJAGC,2
FIJEIJAHB,2
FIJEIJBDC,2
FIJEIJBIB,2
FIJEIJBJA,2
FIJEIJCAJ,2
FIJEIJCBI,2
FIJEIJCEF,2
FIJEIJCGG,2
FIJEIJCHH,2
FIJEIJCIE,2
FIJEIJDCC,2
FIJEIJDDD,3
FIJEIJEAJ,2
FIJEIJEFE,2
FIJEIJFJG,2
FIJEIJHBJ,2
FIJEIJHJH,2
FIJEIJIFF,4
FIJEIJIGJ,2
FIJEIJJDH,2
FIJEIJJHD,2
FIJEJACCI,4
FIJEJACDB,2
FIJEJACDJ,2
FIJEJACEB,2
FIJEJADDF,2
FIJEJAEGB,2
FIJEJAEHD,2
FIJEJAFBD,2
FIJEJAFCD,2
FIJEJAGAI,2
FIJEJAGEB,2
FIJEJAGED,2
FIJEJAGEE,2
FIJEJAGFD,2
FIJEJAGGE,2
FIJEJAGHH,2
FIJEJAJCD,2
FIJEJCAAA,2
FIJEJCACH,2
FIJEJCACI,2
FIJEJCADF,2
FIJEJCADG,2
FIJEJCAEG,2
FIJEJCAFI,2
FIJEJCAFJ,2
FIJEJCAHD,2
FIJEJCAIE,2
FIJEJCAJC,2
FIJEJCBAA,2
FIJEJCBAG,2
FIJEJCBCB,2
FIJEJCBCG,2
FIJEJCBDA,2
FIJEJCBED,2
FIJEJCBFA,4
FIJEJCCAA,2
FIJEJCCBE,4
FIJEJCCCA,2
FIJEJCCCB,2
FIJEJCCJA,2
FIJEJCFAD,2
FIJEJCFDA,2
FIJEJCFHB,2
FIJEJCGAC,2
FIJEJCGBE,2
FIJEJCGCB,2
FIJEJCGDC,2
FIJEJCGDF,2
FIJEJCGEE,2
FIJEJCGFC,2
FIJEJCGHJ,2
FIJEJCHCC,6
FIJEJCJIF,2
FIJEJDABJ,2
FIJEJDACD,2
FIJEJDADD,2
FIJEJDAHB,3
FIJEJDAID,2
FIJEJDBFA,2
FIJEJDCAF,2
FIJEJDEIJ,2
FIJEJDFGH,2
